Station ID,Station Name,Value,Variable,Download Timestamp
310112,Ahtanum,"This station is commonly called Ahtanum  and is located in Yakima County, Washington.  The coordinates of this station are latitude 46.55°, longitude -120.71°, elevation 1658 ft. and can be viewed on the map.  The weather station was installed on April 10, 1998 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 16, 2019.  The nearest stations are Cowiche which is 7.8 miles away, Naches which is 10.8 miles away and Gleed which is 10.9 miles away.   If you would like more information about this weather station Ahtanum, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
310112,Ahtanum,"April, 10 1998",Installation Date,2019-06-24 17:41:52.734841
310112,Ahtanum,-120.71°,Longitude,2019-06-24 17:41:52.734841
310112,Ahtanum,46.55°,Latitude,2019-06-24 17:41:52.734841
310112,Ahtanum,1658 feet,Elevation,2019-06-24 17:41:52.734841
310112,Ahtanum,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
310112,Ahtanum,NA99999  mph,Wind,2019-06-24 17:41:52.734841
310112,Ahtanum,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
310112,Ahtanum,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
310112,Ahtanum,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
310112,Ahtanum,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
310112,Ahtanum,99999°F,Dew Point,2019-06-24 17:41:52.734841
310112,Ahtanum,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300031,Alder.Rdg,"This station is commonly called Alder.Rdg and the closest city is Alderdale, Benton County, Washington.  The weather in Alderdale is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 45.85°, longitude -119.89°, elevation 690 ft. and can be viewed on the map.  The weather station was installed on February 19, 2016 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  June 18, 2019.  The nearest stations are Alderdale which is 2.6 miles away, PhinnyHill which is 3.7 miles away and Whitcomb which is 6.2 miles away.   If you would like more information about this weather station Alder.Rdg, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300031,Alder.Rdg,"February, 19 2016",Installation Date,2019-06-24 17:41:52.734841
300031,Alder.Rdg,-119.89°,Longitude,2019-06-24 17:41:52.734841
300031,Alder.Rdg,45.85°,Latitude,2019-06-24 17:41:52.734841
300031,Alder.Rdg,690 feet,Elevation,2019-06-24 17:41:52.734841
300031,Alder.Rdg,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300031,Alder.Rdg,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300031,Alder.Rdg,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
300031,Alder.Rdg,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
300031,Alder.Rdg,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300031,Alder.Rdg,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
300031,Alder.Rdg,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300031,Alder.Rdg,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300031,Alder.Rdg,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300031,Alder.Rdg,99999°F,Dew Point,2019-06-24 17:41:52.734841
300031,Alder.Rdg,99999°F,Air Temperature,2019-06-24 17:41:52.734841
310107,Alderdale,"This station is commonly called Alderdale and the closest city is Alderdale, Klickitat County, Washington.  The weather in Alderdale is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 45.89°, longitude -119.89°, elevation 614 ft. and can be viewed on the map.  The weather station was installed on January 12, 2005 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  June 18, 2019.  The nearest stations are PhinnyHill which is 1.2 miles away, Alder.Rdg which is 2.6 miles away and 100Circles which is 5.2 miles away.   If you would like more information about this weather station Alderdale, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
310107,Alderdale,"January, 12 2005",Installation Date,2019-06-24 17:41:52.734841
310107,Alderdale,-119.89°,Longitude,2019-06-24 17:41:52.734841
310107,Alderdale,45.89°,Latitude,2019-06-24 17:41:52.734841
310107,Alderdale,614 feet,Elevation,2019-06-24 17:41:52.734841
310107,Alderdale,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
310107,Alderdale,NA99999  mph,Wind,2019-06-24 17:41:52.734841
310107,Alderdale,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
310107,Alderdale,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
310107,Alderdale,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
310107,Alderdale,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
310107,Alderdale,99999°F,Dew Point,2019-06-24 17:41:52.734841
310107,Alderdale,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330150,Almira,"This station is commonly called Almira  and is located in Lincoln County, Washington.  The coordinates of this station are latitude 47.87°, longitude -118.89°, elevation 2650 ft. and can be viewed on the map.  The weather station was installed on June 10, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 22, 2019.  The nearest stations are Hartline which is 19.6 miles away, St.Andrews which is 28.7 miles away and Arrowhead which is 33.1 miles away.   If you would like more information about this weather station Almira, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330150,Almira,"June, 10 2008",Installation Date,2019-06-24 17:41:52.734841
330150,Almira,-118.89°,Longitude,2019-06-24 17:41:52.734841
330150,Almira,47.87°,Latitude,2019-06-24 17:41:52.734841
330150,Almira,2650 feet,Elevation,2019-06-24 17:41:52.734841
330150,Almira,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330150,Almira,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330150,Almira,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330150,Almira,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330150,Almira,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330150,Almira,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330150,Almira,99999°F,Dew Point,2019-06-24 17:41:52.734841
330150,Almira,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300032,Anatone,"This station is commonly called Anatone  and is located in Asotin County, Washington.  The coordinates of this station are latitude 46.2°, longitude -117.11°, elevation 3101 ft. and can be viewed on the map.  The weather station was installed on February 13, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  November 28, 2018.  The nearest stations are Craigmont which is 33.2 miles away, Pullman.S which is 34.4 miles away and Dayton.NE which is 38.4 miles away.   If you would like more information about this weather station Anatone, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300032,Anatone,"February, 13 2008",Installation Date,2019-06-24 17:41:52.734841
300032,Anatone,-117.11°,Longitude,2019-06-24 17:41:52.734841
300032,Anatone,46.20°,Latitude,2019-06-24 17:41:52.734841
300032,Anatone,3101 feet,Elevation,2019-06-24 17:41:52.734841
300032,Anatone,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300032,Anatone,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300032,Anatone,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300032,Anatone,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300032,Anatone,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300032,Anatone,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300032,Anatone,99999°F,Dew Point,2019-06-24 17:41:52.734841
300032,Anatone,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330169,Arlington,"This station is commonly called Arlington and the closest city is Arlington, Snohomish County, Washington within the 98223 zipcode.  The weather in Arlington is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 48.2°, longitude -122.23°, elevation 33 ft. and can be viewed on the map.  The weather station was installed on November 16, 2017 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  May 22, 2019.  The nearest stations are Fir.Island which is 14.0 miles away, Langley which is 16.8 miles away and Mt.Vernon which is 17.9 miles away.   If you would like more information about this weather station Arlington, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330169,Arlington,"November, 16 2017",Installation Date,2019-06-24 17:41:52.734841
330169,Arlington,-122.23°,Longitude,2019-06-24 17:41:52.734841
330169,Arlington,48.20°,Latitude,2019-06-24 17:41:52.734841
330169,Arlington,33 feet,Elevation,2019-06-24 17:41:52.734841
330169,Arlington,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330169,Arlington,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330169,Arlington,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
330169,Arlington,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330169,Arlington,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
330169,Arlington,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330169,Arlington,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330169,Arlington,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330169,Arlington,99999°F,Dew Point,2019-06-24 17:41:52.734841
330169,Arlington,99999°F,Air Temperature,2019-06-24 17:41:52.734841
331106,Arrowhead,"This station is commonly called Arrowhead  and is located in Okanogan County, Washington.  The coordinates of this station are latitude 48.06°, longitude -119.55°, elevation 1143 ft. and can be viewed on the map.  The weather station was installed on April 11, 2005 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 23, 2019.  The nearest stations are Chief.Joe which is 4.7 miles away, Brewster.S which is 10.5 miles away and Crane which is 11.5 miles away.   If you would like more information about this weather station Arrowhead, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
331106,Arrowhead,"April, 11 2005",Installation Date,2019-06-24 17:41:52.734841
331106,Arrowhead,-119.55°,Longitude,2019-06-24 17:41:52.734841
331106,Arrowhead,48.06°,Latitude,2019-06-24 17:41:52.734841
331106,Arrowhead,1143 feet,Elevation,2019-06-24 17:41:52.734841
331106,Arrowhead,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
331106,Arrowhead,NA99999  mph,Wind,2019-06-24 17:41:52.734841
331106,Arrowhead,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
331106,Arrowhead,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
331106,Arrowhead,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
331106,Arrowhead,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
331106,Arrowhead,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
331106,Arrowhead,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
331106,Arrowhead,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
331106,Arrowhead,99999°F,Dew Point,2019-06-24 17:41:52.734841
331106,Arrowhead,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300218,Azwell,"This station is commonly called Azwell and the closest city is Azwell, Okanogan County, Washington within the 98846 zipcode.  The weather in Azwell is very similar to the observations made by the weather instruments and sensors of this station.  The coordinates of this station are latitude 47.93°, longitude -119.88°, elevation 810 ft. and can be viewed on the map.  The weather station was installed on April 01, 2015 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  March 19, 2019.  The nearest stations are Mansfield which is 4.7 miles away, Brewster.N which is 9.3 miles away and Boyd.Dist which is 9.4 miles away.   If you would like more information about this weather station Azwell, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300218,Azwell,"April, 01 2015",Installation Date,2019-06-24 17:41:52.734841
300218,Azwell,-119.88°,Longitude,2019-06-24 17:41:52.734841
300218,Azwell,47.93°,Latitude,2019-06-24 17:41:52.734841
300218,Azwell,810 feet,Elevation,2019-06-24 17:41:52.734841
300218,Azwell,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300218,Azwell,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300218,Azwell,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
300218,Azwell,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
300218,Azwell,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300218,Azwell,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
300218,Azwell,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300218,Azwell,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300218,Azwell,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300218,Azwell,99999°F,Dew Point,2019-06-24 17:41:52.734841
300218,Azwell,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300027,Badger.Cyn,"This station is commonly called Badger.Cyn  and is located in Benton County, Washington.  The coordinates of this station are latitude 46.18°, longitude -119.28°, elevation 660 ft. and can be viewed on the map.  The weather station was installed on April 18, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  June 17, 2019.  The nearest stations are Gramling which is 4.7 miles away, Pasco which is 8.8 miles away and Carlson which is 9.2 miles away.   If you would like more information about this weather station Badger.Cyn, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300027,Badger.Cyn,"April, 18 2008",Installation Date,2019-06-24 17:41:52.734841
300027,Badger.Cyn,-119.28°,Longitude,2019-06-24 17:41:52.734841
300027,Badger.Cyn,46.18°,Latitude,2019-06-24 17:41:52.734841
300027,Badger.Cyn,660 feet,Elevation,2019-06-24 17:41:52.734841
300027,Badger.Cyn,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300027,Badger.Cyn,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300027,Badger.Cyn,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300027,Badger.Cyn,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300027,Badger.Cyn,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300027,Badger.Cyn,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300027,Badger.Cyn,99999°F,Dew Point,2019-06-24 17:41:52.734841
300027,Badger.Cyn,99999°F,Air Temperature,2019-06-24 17:41:52.734841
300116,Basin.City,"This station is commonly called Basin.City  and is located in Franklin County, Washington.  The coordinates of this station are latitude 46.65°, longitude -119.16°, elevation 815 ft. and can be viewed on the map.  The weather station was installed on March 28, 1989 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 30, 2019.  The nearest stations are Radar.Hill which is 6.2 miles away, Mesa.SE which is 11.0 miles away and Ringold which is 11.1 miles away.   If you would like more information about this weather station Basin.City, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
300116,Basin.City,"March, 28 1989",Installation Date,2019-06-24 17:41:52.734841
300116,Basin.City,-119.16°,Longitude,2019-06-24 17:41:52.734841
300116,Basin.City,46.65°,Latitude,2019-06-24 17:41:52.734841
300116,Basin.City,815 feet,Elevation,2019-06-24 17:41:52.734841
300116,Basin.City,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
300116,Basin.City,NA99999  mph,Wind,2019-06-24 17:41:52.734841
300116,Basin.City,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
300116,Basin.City,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
300116,Basin.City,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
300116,Basin.City,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
300116,Basin.City,99999°F,Dew Point,2019-06-24 17:41:52.734841
300116,Basin.City,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100114,Benton.E,"This station is commonly called Benton.E  and is located in Benton County, Washington.  The coordinates of this station are latitude 46.28°, longitude -119.45°, elevation 682 ft. and can be viewed on the map.  The weather station was installed on July 14, 1995 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  June 19, 2019.  The nearest stations are Red.Mtn.S which is 1.6 miles away, Red.Mtn.N which is 1.7 miles away and TripleS which is 4.8 miles away.   If you would like more information about this weather station Benton.E, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100114,Benton.E,"July, 14 1995",Installation Date,2019-06-24 17:41:52.734841
100114,Benton.E,-119.45°,Longitude,2019-06-24 17:41:52.734841
100114,Benton.E,46.28°,Latitude,2019-06-24 17:41:52.734841
100114,Benton.E,682 feet,Elevation,2019-06-24 17:41:52.734841
100114,Benton.E,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100114,Benton.E,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100114,Benton.E,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
100114,Benton.E,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
100114,Benton.E,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100114,Benton.E,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
100114,Benton.E,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100114,Benton.E,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100114,Benton.E,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100114,Benton.E,99999°F,Dew Point,2019-06-24 17:41:52.734841
100114,Benton.E,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100161,Benton.W,"This station is commonly called Benton.W  and is located in Benton County, Washington.  The coordinates of this station are latitude 46.3°, longitude -119.57°, elevation 929 ft. and can be viewed on the map.  The weather station was installed on June 16, 2006 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  December 12, 2018.  The nearest stations are McWhorter which is 2.6 miles away, Benton.E which is 5.7 miles away and Red.Mtn.N which is 6.0 miles away.   If you would like more information about this weather station Benton.W, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100161,Benton.W,"June, 16 2006",Installation Date,2019-06-24 17:41:52.734841
100161,Benton.W,-119.57°,Longitude,2019-06-24 17:41:52.734841
100161,Benton.W,46.30°,Latitude,2019-06-24 17:41:52.734841
100161,Benton.W,929 feet,Elevation,2019-06-24 17:41:52.734841
100161,Benton.W,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100161,Benton.W,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100161,Benton.W,99999 inches,Air Pressure,2019-06-24 17:41:52.734841
100161,Benton.W,99999 %,Soil Moisture,2019-06-24 17:41:52.734841
100161,Benton.W,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100161,Benton.W,99999 °F,"2"" Soil Temperature",2019-06-24 17:41:52.734841
100161,Benton.W,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100161,Benton.W,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100161,Benton.W,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100161,Benton.W,99999°F,Dew Point,2019-06-24 17:41:52.734841
100161,Benton.W,99999°F,Air Temperature,2019-06-24 17:41:52.734841
100172,Big.Flat,"This station is commonly called Big.Flat  and is located in Franklin County, Washington.  The coordinates of this station are latitude 46.36°, longitude -118.8°, elevation 822 ft. and can be viewed on the map.  The weather station was installed on December 06, 2006 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 24, 2019.  The nearest stations are FishHook which is 5.4 miles away, K2H which is 9.0 miles away and Juniper which is 10.1 miles away.   If you would like more information about this weather station Big.Flat, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
100172,Big.Flat,"December, 06 2006",Installation Date,2019-06-24 17:41:52.734841
100172,Big.Flat,-118.80°,Longitude,2019-06-24 17:41:52.734841
100172,Big.Flat,46.36°,Latitude,2019-06-24 17:41:52.734841
100172,Big.Flat,822 feet,Elevation,2019-06-24 17:41:52.734841
100172,Big.Flat,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
100172,Big.Flat,NA99999  mph,Wind,2019-06-24 17:41:52.734841
100172,Big.Flat,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
100172,Big.Flat,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
100172,Big.Flat,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
100172,Big.Flat,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
100172,Big.Flat,99999°F,Dew Point,2019-06-24 17:41:52.734841
100172,Big.Flat,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330037,Boyd.Dist,"This station is commonly called Boyd.Dist  and is located in Chelan County, Washington.  The coordinates of this station are latitude 47.89°, longitude -120.07°, elevation 2000 ft. and can be viewed on the map.  The weather station was installed on October 16, 2008 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  April 24, 2019.  The nearest stations are Chelan.S which is 3.4 miles away, Azwell which is 9.4 miles away and Brays.Land which is 10.1 miles away.   If you would like more information about this weather station Boyd.Dist, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330037,Boyd.Dist,"October, 16 2008",Installation Date,2019-06-24 17:41:52.734841
330037,Boyd.Dist,-120.07°,Longitude,2019-06-24 17:41:52.734841
330037,Boyd.Dist,47.89°,Latitude,2019-06-24 17:41:52.734841
330037,Boyd.Dist,2000 feet,Elevation,2019-06-24 17:41:52.734841
330037,Boyd.Dist,99999 W/m2,Solar Radiation,2019-06-24 17:41:52.734841
330037,Boyd.Dist,NA99999  mph,Wind,2019-06-24 17:41:52.734841
330037,Boyd.Dist,99999 °F,"8"" Soil Temperature",2019-06-24 17:41:52.734841
330037,Boyd.Dist,99999 inches,Precipitation (Today),2019-06-24 17:41:52.734841
330037,Boyd.Dist,99999 unity,Leaf wetness,2019-06-24 17:41:52.734841
330037,Boyd.Dist,99999 %,Relative Humidity,2019-06-24 17:41:52.734841
330037,Boyd.Dist,99999°F,Dew Point,2019-06-24 17:41:52.734841
330037,Boyd.Dist,99999°F,Air Temperature,2019-06-24 17:41:52.734841
330174,Brays.Land,"This station is commonly called Brays.Land  and is located in Douglas County, Washington.  The coordinates of this station are latitude 47.75°, longitude -120.16°, elevation 1329 ft. and can be viewed on the map.  The weather station was installed on October 26, 2006 and historical data are available from that date through June 24, 2019.  The most recent maintenance of the weather sensors at this station by the AgWeatherNet Team was conducted on  March 19, 2019.  The nearest stations are Waterville which is 4.4 miles away, Chelan.S which is 6.8 miles away and Boyd.Dist which is 10.1 miles away.   If you would like more information about this weather station Brays.Land, historical reports, model predictions, weather projections, or access to run models and decisions aids using AgWeatherNet data, please register at our web site and log in.",Additional Info,2019-06-24 17:41:52.734841
330174,Brays.Land,"October, 26 2006",Installation Date,2019-06-24 17:41:52.734841
330174,Brays.Land,-120.16°,Longitude,2019-06-24 17:41:52.734841
