Date,Time PST,1.5m Air Temp °F, 1.5m Dew Point °F, 1.5m Rel Hum %, Tot Prec in, Solar Rad W/m², Atm. 2m Press. inHg, Wind Direction, Wind Speed mph, 2m Wind Gust mph, 2 in. Soil Tmp °F, 8 in. Soil Tmp °F, Soil VWC %,Location,Station ID,Station Name,Download Timestamp
2020-08-23,03:00,63.6,54.9,73.3,0.0,0,29.95,W,4.5,8.2,80.0,81.4,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,03:15,63.7,55.5,74.4,0.0,0,29.95,W,5.5,9.2,79.8,81.3,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,03:30,63.6,55.4,74.4,0.0,0,29.95,NW,6.1,10.7,79.6,81.2,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,03:45,63.3,55.3,74.9,0.0,0,29.95,W,5.6,11.7,79.4,81.2,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,04:00,63.3,55.2,74.7,0.0,0,29.95,NW,7.6,12.1,79.2,81.0,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,04:15,63.0,55.0,75.2,0.0,0,29.95,NW,7.1,12.8,79.0,81.0,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,04:30,62.5,54.8,75.8,0.0,0,29.95,NW,6.7,12.4,78.8,80.9,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,04:45,62.4,54.6,75.6,0.0,0,29.95,NW,6.9,12.4,78.6,80.8,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,05:00,61.6,54.4,77.0,0.0,0,29.96,NW,6.3,12.1,78.4,80.7,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,05:15,61.3,54.3,77.7,0.0,2,29.96,NW,6.8,12.4,78.3,80.6,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,05:30,60.8,53.9,77.9,0.0,11,29.97,W,4.5,11.4,78.1,80.5,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,05:45,60.3,53.7,78.7,0.0,35,29.97,W,4.0,7.8,77.9,80.4,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,06:00,61.6,54.3,76.9,0.0,66,29.97,W,5.8,11.4,77.7,80.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,06:15,62.0,54.3,75.7,0.0,97,29.97,NW,6.4,11.4,77.5,80.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,06:30,62.3,54.4,75.3,0.0,136,29.97,NW,6.1,11.4,77.4,80.2,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,06:45,62.8,54.4,73.9,0.0,177,29.98,NW,6.2,9.6,77.3,80.1,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,07:00,63.2,54.2,72.3,0.0,219,29.98,NW,7.5,11.7,77.2,80.0,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,07:15,63.8,54.3,71.1,0.0,271,29.99,NW,6.7,11.7,77.2,79.9,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,07:30,65.0,54.6,69.1,0.0,320,29.98,NW,5.8,11.7,77.2,79.8,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,07:45,65.9,54.7,67.2,0.0,365,29.98,NW,6.7,11.4,77.3,79.8,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,08:00,66.4,54.8,66.2,0.0,412,29.98,NW,6.8,12.4,77.5,79.7,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,08:15,67.3,54.6,63.8,0.0,447,29.98,NW,6.5,12.1,77.7,79.6,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,08:30,68.3,54.5,61.2,0.0,496,29.97,NW,6.6,10.3,77.9,79.5,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,08:45,69.4,54.5,59.1,0.0,546,29.97,NW,6.2,10.7,78.2,79.5,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,09:00,70.6,54.7,57.2,0.0,585,29.97,NW,6.5,10.3,78.5,79.4,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,09:15,71.9,55.2,55.7,0.0,624,29.96,NW,7.0,12.1,78.9,79.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,09:30,73.1,55.6,54.2,0.0,657,29.96,NW,6.8,10.7,79.3,79.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,09:45,74.7,55.2,50.5,0.0,690,29.96,NW,5.3,9.2,79.7,79.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,10:00,75.9,53.4,45.7,0.0,720,29.95,N ,3.7,6.4,80.3,79.2,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,10:15,77.8,53.8,43.4,0.0,749,29.95,NW,3.4,7.1,80.8,79.2,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,10:30,78.9,53.6,41.5,0.0,755,29.94,NW,2.5,4.9,81.3,79.2,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,10:45,80.8,53.9,39.5,0.0,796,29.93,SE,4.3,6.4,81.8,79.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,11:00,80.6,54.0,39.8,0.0,804,29.92,S,4.5,6.0,82.4,79.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,11:15,82.0,52.6,36.2,0.0,822,29.91,S,4.5,6.0,83.0,79.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,11:30,83.4,50.6,32.1,0.0,836,29.9,S,4.2,7.8,83.6,79.4,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,11:45,84.8,48.4,28.3,0.0,846,29.89,S,3.7,6.0,84.2,79.4,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,12:00,85.3,50.0,29.6,0.0,849,29.89,S,4.7,6.7,84.9,79.5,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,12:15,85.5,47.1,26.4,0.0,848,29.88,S,5.5,7.4,85.6,79.6,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,12:30,86.4,45.5,24.1,0.0,843,29.88,S,4.8,6.4,86.3,79.7,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,12:45,88.5,46.4,23.3,0.0,832,29.87,S,3.4,5.7,87.0,79.8,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,13:00,89.0,47.7,24.1,0.0,823,29.87,S,4.6,6.0,87.6,79.9,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,13:15,89.6,48.5,24.4,0.0,808,29.86,S,4.2,7.1,88.3,80.1,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,13:30,90.2,49.4,24.8,0.0,791,29.85,S,4.6,7.4,88.9,80.2,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,13:45,91.0,49.2,24.0,0.0,769,29.85,S,3.9,6.7,89.5,80.4,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,14:00,91.1,48.8,23.5,0.0,746,29.84,NW,5.1,9.9,90.0,80.5,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,14:15,90.6,48.1,23.2,0.0,721,29.83,NW,5.7,11.0,90.5,80.7,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,14:30,91.4,49.0,23.5,0.0,683,29.83,NW,5.8,9.9,90.9,80.9,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,14:45,90.7,49.3,24.3,0.0,614,29.82,NW,7.5,11.7,91.2,81.1,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,15:00,89.9,49.2,24.8,0.0,569,29.82,NW,9.1,14.2,91.5,81.2,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,15:15,89.4,49.1,25.0,0.0,540,29.81,NW,9.6,15.3,91.7,81.4,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,15:30,89.4,49.9,25.9,0.0,525,29.81,NW,9.6,16.0,91.8,81.6,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,15:45,88.7,51.5,28.1,0.0,453,29.8,NW,9.9,17.1,91.9,81.8,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,16:00,87.7,53.9,31.6,0.0,468,29.8,NW,12.5,20.3,91.9,82.0,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,16:15,87.3,55.4,33.8,0.0,435,29.8,NW,12.1,19.6,91.9,82.1,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,16:30,87.0,56.0,34.9,0.0,392,29.8,NW,12.4,20.7,91.8,82.3,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,16:45,86.3,55.7,35.3,0.0,345,29.8,NW,12.9,19.2,91.8,82.4,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,17:00,85.9,55.4,35.3,0.0,298,29.8,NW,12.6,20.0,91.6,82.6,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,17:15,85.6,55.2,35.5,0.0,252,29.8,NW,11.7,20.7,91.5,82.7,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,17:30,84.9,54.7,35.6,0.0,206,29.8,NW,13.2,20.3,91.3,82.8,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,17:45,84.0,53.8,35.4,0.0,165,29.8,NW,13.2,20.3,91.0,82.9,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,18:00,83.1,52.9,35.4,0.0,127,29.8,NW,13.0,20.0,90.7,83.0,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,18:15,82.1,52.2,35.5,0.0,90,29.81,NW,13.7,21.8,90.4,83.1,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,18:30,81.3,51.9,36.0,0.0,58,29.81,NW,13.2,21.4,90.0,83.2,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,18:45,80.7,51.3,36.0,0.0,26,29.82,NW,12.0,18.2,89.6,83.2,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,19:00,80.1,51.3,36.7,0.0,7,29.83,NW,9.5,16.0,89.2,83.3,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,19:15,79.3,51.4,37.8,0.0,1,29.83,W,7.6,15.7,88.8,83.3,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,19:30,78.8,51.4,38.4,0.0,0,29.83,W,7.3,16.0,88.4,83.3,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,19:45,78.6,51.9,39.5,0.0,0,29.83,W,7.4,17.1,88.0,83.4,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,20:00,78.1,52.1,40.4,0.0,0,29.84,W,7.2,14.2,87.6,83.4,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,20:15,77.7,52.2,41.1,0.0,0,29.85,W,7.6,14.6,87.2,83.4,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,20:30,77.0,52.3,42.1,0.0,0,29.85,W,7.7,12.4,86.9,83.3,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,20:45,76.8,52.1,42.2,0.0,0,29.85,W,9.6,16.4,86.5,83.3,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,21:00,76.9,51.9,41.7,0.0,0,29.85,W,11.8,17.8,86.2,83.3,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,21:15,76.8,51.9,41.9,0.0,0,29.86,W,11.4,18.5,85.9,83.2,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,21:30,76.5,51.9,42.3,0.0,0,29.86,W,11.1,19.6,85.6,83.2,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,21:45,76.3,51.7,42.3,0.0,0,29.85,W,11.7,19.2,85.3,83.1,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,22:00,75.8,51.8,43.1,0.0,0,29.85,W,12.0,20.0,85.0,83.1,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,22:15,75.3,51.9,44.0,0.0,0,29.85,W,12.2,19.2,84.7,83.0,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,22:30,74.3,52.2,46.0,0.0,0,29.86,W,8.3,15.0,84.5,83.0,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,22:45,73.6,52.5,47.7,0.0,0,29.87,W,6.6,13.9,84.2,82.9,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-23,23:00,73.5,52.4,47.5,0.0,0,29.87,W,8.2,14.2,83.9,82.8,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,23:15,73.6,52.2,47.2,0.0,0,29.87,NW,9.6,17.8,83.7,82.7,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,23:30,73.3,52.1,47.3,0.0,0,29.87,W,9.0,17.1,83.4,82.7,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,23:45,72.6,52.2,48.6,0.0,0,29.87,W,7.4,13.5,83.2,82.6,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,24:00,72.3,52.1,48.8,0.0,0,29.87,W,8.0,12.1,82.9,82.5,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,00:15,71.7,52.7,51.2,0.0,0,29.87,W,8.2,13.5,82.7,82.4,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,00:30,70.6,53.3,54.1,0.0,0,29.87,NW,8.4,14.2,82.5,82.4,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,00:45,69.8,53.5,56.1,0.0,0,29.88,NW,7.4,13.2,82.2,82.3,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,01:00,69.3,53.8,57.7,0.0,0,29.88,NW,9.6,16.0,82.0,82.2,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,01:15,68.8,53.7,58.7,0.0,0,29.88,NW,9.3,15.3,81.8,82.1,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,01:30,68.7,53.4,58.1,0.0,0,29.88,NW,8.7,12.8,81.6,82.0,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,01:45,68.3,53.7,59.6,0.0,0,29.88,NW,8.9,13.9,81.3,82.0,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,02:00,68.5,53.3,58.4,0.0,0,29.88,NW,9.8,15.7,81.1,81.9,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,02:15,67.8,53.4,60.0,0.0,0,29.88,NW,10.8,17.5,80.9,81.8,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,02:30,67.1,53.5,61.7,0.0,0,29.88,W,8.5,15.3,80.7,81.7,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,02:45,66.9,53.5,62.1,0.0,0,29.88,W,10.2,17.1,80.5,81.6,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,03:00,66.6,53.1,61.6,0.0,0,29.88,W,7.8,14.6,80.3,81.5,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,03:15,66.5,52.8,61.2,0.0,0,29.88,W,7.5,12.1,80.1,81.5,2.5,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,03:30,65.7,53.1,63.8,0.0,0,29.88,W,7.6,16.7,79.9,81.4,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,03:45,65.1,52.4,63.5,0.0,0,29.88,W,5.6,13.9,79.8,81.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,04:00,63.2,52.0,66.8,0.0,0,29.88,SW,4.2,8.5,79.6,81.2,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,04:15,64.6,53.4,66.9,0.0,0,29.88,W,6.3,12.8,79.3,81.1,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,04:30,64.9,53.5,66.4,0.0,0,29.88,W,6.4,12.1,79.1,81.0,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,04:45,64.4,53.5,67.8,0.0,0,29.88,W,6.6,12.8,78.9,80.9,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,05:00,64.2,53.6,68.2,0.0,0,29.88,W,7.5,13.5,78.7,80.8,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,05:15,63.0,53.0,69.7,0.0,2,29.89,SW,5.8,9.9,78.5,80.8,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,05:30,62.2,52.6,70.8,0.0,8,29.89,SW,4.5,8.9,78.3,80.7,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,05:45,62.0,52.9,72.1,0.0,35,29.89,SW,4.0,7.8,78.2,80.6,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,06:00,62.8,52.9,70.0,0.0,70,29.9,SW,4.2,8.5,78.0,80.5,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,06:15,63.0,52.6,68.6,0.0,99,29.91,SW,3.1,4.9,77.8,80.4,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,06:30,63.4,52.5,67.5,0.0,138,29.91,W,2.3,3.5,77.6,80.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,06:45,64.3,52.8,66.1,0.0,140,29.91,SW,4.0,6.7,77.5,80.2,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,07:00,65.3,52.7,63.8,0.0,213,29.91,S,4.3,7.8,77.4,80.1,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,07:15,66.3,52.7,61.6,0.0,259,29.91,SW,4.4,8.9,77.3,80.1,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,07:30,67.3,53.7,61.5,0.0,256,29.92,W,5.0,11.0,77.3,80.0,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,07:45,67.3,53.4,61.1,0.0,231,29.91,NW,7.4,15.0,77.4,79.9,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,08:00,67.8,53.5,60.1,0.0,252,29.92,W,6.6,13.9,77.5,79.8,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,08:15,68.5,53.4,58.6,0.0,280,29.92,W,6.5,11.4,77.6,79.7,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,08:30,70.0,53.2,55.3,0.0,400,29.92,W,7.3,12.1,77.8,79.6,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,08:45,71.9,53.9,53.2,0.0,570,29.92,W,6.3,11.7,77.9,79.6,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,09:00,73.6,53.4,49.3,0.0,612,29.92,NW,6.6,13.5,78.1,79.5,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,09:15,74.3,52.9,47.0,0.0,605,29.91,NW,7.4,13.9,78.5,79.4,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,09:30,75.1,51.8,44.1,0.0,678,29.9,NW,9.2,16.4,78.9,79.4,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
2020-08-24,09:45,75.6,51.5,42.8,0.0,736,29.89,NW,11.7,18.5,79.4,79.3,2.4,"Dallesport, Dallesport, Klickitat County",100000,Dallesport,2020-12-19 14:10:52.750149
